SAC:SIC:ALT_GEO_FT:POS_LAT_DEG:POS_LONG_DEG:ALT_BARO_FT:TOD:REC_TIME_POSIX:REC_TIME_MS:EMITTER_CATEGORY:DIFFERENTIAL_CORRECTION:GROUND_BIT:SIMULATED_TARGET:TEST_TARGET:FROM_FFT:SELECTED_ALT_CAPABILITY:SPI:LINK_TECHNOLOGY_CDTI:LINK_TECHNOLOGY_MDS:LINK_TECHNOLOGY_UAT:LINK_TECHNOLOGY_VDL:LINK_TECHNOLOGY_OTHER:DESCRIPTOR_ATP:ALT_REPORTING_CAPABILITY_FT:TARGET_ADDR:CAT:LINE_ID:DS_ID:REPORT_TYPE:TOD_CALCULATED:CALLSIGN:GROUNDSPEED_KT:TRACK_ANGLE_DEG:REC_NUM
8:200:165:48,592430339433086:2,3282655693760934:165:3661312:1661846204:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:0,0629743:11,849999999999994:11
8:200:165:48,59163392809694:2,3280936820373577:165:3663872:1661846224:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,13763:7,300000000000011:12
8:200:165:48,59125004637377:2,3280134679459477:165:3664640:1661846230:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,23715:7,52000000000001:13
8:200:166:48,58546317263634:2,327956172166369:166:3675392:1661846314:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,47724:359,33000000000004:14
8:200:165:48,58493605146421:2,3281051411932734:165:3698048:1661846491:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,37456:180,6:15
8:200:165:48,58568089659874:2,3281223299271465:165:3699328:1661846501:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,51642:180,61:16
8:200:166:48,58766906015011:2,3280535749916527:166:3703168:1661846531:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,06649:185,11:17
8:200:165:48,59016142656178:2,328208273596515:165:3707776:1661846567:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,46848:188,37:18
8:200:166:48,59127869426356:2,327641045378687:166:3761792:1661846989:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,89785:216,65:19
8:200:165:48,591542254849614:2,3279389834324955:165:3762304:1661846993:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,94541:216,61:20
8:200:165:48,591805815435684:2,328236921486304:165:3762816:1661846997:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,94641:216,54:21
8:200:166:48,592418880277165:2,329067710290193:166:3764352:1661847009:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:1,57939:47,31:22
8:200:166:48,59158236189532:2,327755636937844:166:3766400:1661847025:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:3,94056:44,22:23
8:200:161:48,589256153244435:2,3247991747115906:161:3778944:1661847123:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,55392:220,65:24
8:200:40:48,59239023238739:2,328277028532009:40:3817984:1661847428:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:0,0822503:47,55000000000001:25
8:200:166:48,584895944418506:2,3187888474338005:166:3847168:1661847656:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:6,36363:226,86:26
8:200:164:48,58870611376048:2,324432481722288:164:3856384:1661847728:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,86135:223,25:27
8:200:166:48,5904708237715:2,3264779410532426:166:3867136:1661847812:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:5,20829:44,74000000000001:28
8:200:165:48,58965722370148:2,325251811370262:165:3868928:1661847826:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:5,31901:44,84:29
8:200:165:48,584638113410406:2,3191154333773984:165:3894272:1661848024:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,90309:224,75:30
8:200:165:48,58486729652872:2,319453478476912:165:3894784:1661848028:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,79971:224,79:31
8:200:165:48,58790970242434:2,3238366056146713:165:3902720:1661848090:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,00824:223,29:32
8:200:164:48,590711466045725:2,3277670960937598:164:3909888:1661848146:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,70048:222,76:33
8:200:165:48,59191467741688:2,329377107499917:165:3912832:1661848169:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:3,95068:156,74:34
8:200:165:48,58431152746681:2,3193618052295863:165:3947904:1661848443:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:3,67531:223,4:35
8:200:165:48,58778938128722:2,3241460028243957:165:3956352:1661848509:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,01421:222,36:36
8:200:165:48,588442553174424:2,3250398169858206:165:3958144:1661848523:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,04723:221,21:37
8:200:166:48,59209229433357:2,3294401328574534:166:3969408:1661848611:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:0:194,13:38
8:200:166:48,59209229433357:2,3294401328574534:166:3969664:1661848613:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:0:180,9:39
8:200:166:48,59209229433357:2,3294344032794956:166:3970944:1661848623:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:0,0108:129,42000000000002:40
8:200:166:48,59209229433357:2,3294401328574534:166:3971456:1661848627:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:0,0170763:127,53999999999999:41
8:200:166:48,59209229433357:2,3294401328574534:166:3976064:1661848663:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:0,0108:127,57:42
8:200:326:48,59184592248139:2,3296292089300628:326:4150656:1661850027:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,10105:45,78999999999999:43
8:200:330:48,59144485202434:2,329400025811749:330:4152960:1661850045:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:3,73142:45,97:44
8:200:330:48,5901442378279:2,32736602563671:330:4156288:1661850071:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,2277:45,91:45
8:200:330:48,58777792213131:2,3239913042195335:330:4162176:1661850117:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,40991:42,66999999999999:46
8:200:330:48,58762322352644:2,323773580257135:330:4162432:1661850119:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,29853:42,599999999999994:47
8:200:330:48,587382581252214:2,3244095634104567:330:4208512:1661850479:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,44077:225,14:48
