"aeroscope_id","aeroscope_position.latitude","aeroscope_position.longitude","altitude","azimuth","coordinate.latitude","coordinate.longitude","distance","drone_id","drone_type","flight_id","home_location.latitude","home_location.longitude","pilot_position.latitude","pilot_position.longitude","receive_date","speed"
"0QRDE8F0010496",48.6,2.346996,58.3,306.33,48.66246870038991,2.380278678077503,7364.706671049628,"3NZCJCL0444U7Y","Mavic Mini 2","6347cd735d27490020fb4548",48.66241140461033,2.3801583569403877,48.66241140461033,2.3801354386285567,"2022-10-13T08:33:55.488Z",2.5715753926338616
"0QRDE8F0010496",48.6,2.3469986,58.4,321.46000000000004,48.662336920096884,2.3805594273974378,7357.714583884202,"3NZCJCL0444U7Y","Mavic Mini 2","6347cd795d27490020fb454c",48.66241140461033,2.3801583569403877,48.66241140461033,2.3801354386285567,"2022-10-13T08:34:01.495Z",8.309759322627821
"0QRDE8F0010496",48.5999904,2.3470116,58.8,88.84,48.66319635679055,2.37951091463115,7423.357542725745,"3NZCJCL0444U7Y","Mavic Mini 2","6347cda35d27490020fb4560",48.66241140461033,2.3801583569403877,48.66236556798666,2.3801698160963034,"2022-10-13T08:34:43.542Z",9.595462469313295
"0QRDE8F0010496",48.599984,2.3470068,62.5,169.14,48.66142591720158,2.380502131617859,7262.398774155051,"3NZCJCL0444U7Y","Mavic Mini 2","6347cddf5d27490020fb457c",48.66241140461033,2.3801583569403877,48.66235983840871,2.380129709050599,"2022-10-13T08:35:43.607Z",9.848705498693723
"0QRDE8F0010496",48.599984,2.3470092,63.2,188.77,48.6618040693468,2.380146897784472,7293.152146559503,"3NZCJCL0444U7Y","Mavic Mini 2","6347cde35d27490020fb4580",48.66241140461033,2.3801583569403877,48.66235983840871,2.380129709050599,"2022-10-13T08:35:47.610Z",9.855648126835698
"0QRDE8F0010496",48.5999904,2.3470204,64.2,234.55,48.66246870038991,2.380146897784472,7361.909869747352,"3NZCJCL0444U7Y","Mavic Mini 2","6347cdf55d27490020fb458a",48.66241140461033,2.3801583569403877,48.66235983840871,2.380129709050599,"2022-10-13T08:36:05.633Z",0.1140175425099138
"0QRDE8F0010496",48.6000096,2.3470202,53.2,218.8,48.6622796243173,2.3793848639160777,7321.677153570458,"3NZCJCL0444U7Y","Mavic Mini 2","6347cfb85d27490020fb4648",48.66235983840871,2.3801354386285567,48.6623884862985,2.3800609541151045,"2022-10-13T08:43:36.118Z",8.901623447439237
"0QRDE8F0010496",48.6000096,2.347014,66.1,246.7,48.59019580402952,2.324919495848706,1957.416020884386,"11VKH1800201C2","P4P 2.0","6347d0d05d27490020fb46be",48.58927907155626,2.3228453886279623,0,0,"2022-10-13T08:48:16.428Z",11.375205492649352
"0QRDE8F0010496",48.6000096,2.3470126,66.2,195.9,48.59126150552969,2.3282426510642615,1688.778192596761,"11VKH1800201C2","P4P 2.0","6347d0ec5d27490020fb46cb",48.58927907155626,2.3228453886279623,0,0,"2022-10-13T08:48:44.459Z",9.321164090391285
"0QRDE8F0010496",48.6000096,2.3470064,66.3,139.7,48.59243606901104,2.327721259470097,1649.5174514726307,"11VKH1800201C2","P4P 2.0","6347d0fc5d27490020fb46d3",48.58927907155626,2.3228453886279623,0,0,"2022-10-13T08:49:00.477Z",9.365900917690727
"0QRDE8F0010496",48.600016,2.3470048,66.2,139.87,48.59269390001914,2.3273889439485416,1656.5534210803312,"11VKH1800201C2","P4P 2.0","6347d1005d27490020fb46d8",48.58927907155626,2.3228453886279623,0,0,"2022-10-13T08:49:04.482Z",9.582191816072145
"0QRDE8F0010496",48.600016,2.3470034,54.7,251.82,48.66239994545442,2.380083872426936,7350.889514241909,"3NZCJCL0444U7Y","Mavic Mini 2","6347d1025d27490020fb46dd",48.662371297564626,2.3800265766473574,48.66241140461033,2.3800151174914417,"2022-10-13T08:49:06.484Z",0.03
"0QRDE8F0010496",48.600016,2.3470006,124.4,235.16,48.66239994545442,2.380083872426936,7350.957576321123,"3NZCJCL0444U7Y","Mavic Mini 2","6347d10e5d27490020fb46e4",48.662371297564626,2.3800265766473574,48.662405675032375,2.380009387913484,"2022-10-13T08:49:18.501Z",0.07071067811865477
"0QRDE8F0010496",48.6000096,2.3470008,66.5,210.11,48.59409191704086,2.326718583327472,1630.3299610768627,"11VKH1800201C2","P4P 2.0","6347d1125d27490020fb46ea",48.58927907155626,2.3228453886279623,0,0,"2022-10-13T08:49:22.506Z",9.97184035171041
"0QRDE8F0010496",48.6000096,2.3470008,144.3,235.14,48.66239994545442,2.380083872426936,7351.62440335133,"3NZCJCL0444U7Y","Mavic Mini 2","6347d1145d27490020fb46ec",48.662371297564626,2.3800265766473574,48.662405675032375,2.3800151174914417,"2022-10-13T08:49:24.507Z",0
"0QRDE8F0010496",48.6000096,2.3470004,66.5,161.63,48.59463622694686,2.326982143913533,1588.8418825650024,"11VKH1800201C2","P4P 2.0","6347d1185d27490020fb46f0",48.58927907155626,2.3228453886279623,0,0,"2022-10-13T08:49:28.511Z",8.424262579003576
"0QRDE8F0010496",48.6000096,2.3470002,66.3,80.69,48.59512897065124,2.3260138452386556,1636.0369614129006,"11VKH1800201C2","P4P 2.0","6347d1245d27490020fb46f8",48.58927907155626,2.3228453886279623,0,0,"2022-10-13T08:49:40.527Z",8.423686841282741
"0QRDE8F0010496",48.6000096,2.3469996,206.4,322.08000000000004,48.66239994545442,2.380083872426936,7351.65357156581,"3NZCJCL0444U7Y","Mavic Mini 2","6347d12a5d27490020fb46ff",48.662371297564626,2.3800265766473574,48.662405675032375,2.3800151174914417,"2022-10-13T08:49:46.535Z",0.01
