SAC:SIC:ALT_GEO_FT:POS_LAT_DEG:POS_LONG_DEG:ALT_BARO_FT:TOD:REC_TIME_POSIX:REC_TIME_MS:EMITTER_CATEGORY:DIFFERENTIAL_CORRECTION:GROUND_BIT:SIMULATED_TARGET:TEST_TARGET:FROM_FFT:SELECTED_ALT_CAPABILITY:SPI:LINK_TECHNOLOGY_CDTI:LINK_TECHNOLOGY_MDS:LINK_TECHNOLOGY_UAT:LINK_TECHNOLOGY_VDL:LINK_TECHNOLOGY_OTHER:DESCRIPTOR_ATP:alt_reporting_capability_ft:TARGET_ADDR:CAT:LINE_ID:DS_ID:report_type:TOD_CALCULATED:CALLSIGN:GROUNDSPEED_KT:TRACK_ANGLE_DEG:REC_NUM
8:200:292:48,607235568876185:2,427685206100797:292:4432256:1665653827:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK3D0:0,0461376:331,87:67
8:200:167:48,607235568876185:2,4276794765228393:167:4447872:1665653949:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK3D0:0,0216:329,13:68
8:200:28:48,604210351714435:2,343248415735885:28:5547648:1665662541:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:0K1UF6C0:1,47682:309,28:69
8:200:80:48,603923872816544:2,343511976321946:80:5548672:1665662549:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:0K1UF6C0:1,9267:161,31:70
8:200:93:48,603941061550415:2,3434718692762413:93:5548928:1665662551:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:0K1UF6C0:0,756347:305,9:71
8:200:71:48,603992627752035:2,3429848551498234:71:5551232:1665662569:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:0K1UF6C0:1,16696:76,27:72
8:200:70:48,603986898174085:2,3429275593702448:70:5552256:1665662577:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:0K1UF6C0:0,0817168:76,09:73
8:200:70:48,603986898174085:2,3429275593702448:70:5553024:1665662583:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:0K1UF6C0:0,0985408:315,36:74
8:200:75:48,603941061550415:2,3432426861579265:75:5719296:1665663882:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:0K1UF6C0:0,0108:37,52000000000001:75
8:200:76:48,60396397986225:2,343277063625674:76:5725824:1665663933:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:0K1UF6C0:0,0581598:100,13:76
