"aeroscope_id","aeroscope_position.latitude","aeroscope_position.longitude","altitude","azimuth","coordinate.latitude","coordinate.longitude","distance","drone_id","drone_type","flight_id","home_location.latitude","home_location.longitude","pilot_position.latitude","pilot_position.longitude","receive_date","speed"
"0QRDE8F0010496",48.6000544,2.3470438,76.9,283.47,48.619405192458665,2.359411555154994,2336.091237177857,"095XF6600201E4","In2","630c7c955d274900258eccc9",48.618116037418154,2.359296963595837,48.618161874041824,2.359480310090489,"2022-08-29T08:45:09.148Z",5.063565937163256
"0QRDE8F0010496",48.600048,2.347048,76.5,285.54,48.61945102908233,2.3593943664211205,2340.8325559891314,"095XF6600201E4","In2","630c7c9f5d274900258ecccf",48.618116037418154,2.359296963595837,48.618161874041824,2.359480310090489,"2022-08-29T08:45:19.156Z",0.07615773105863909
"0QRDE8F0010496",48.600048,2.3470498,114.3,60.400000000000006,48.619565620641495,2.365714090908635,2567.836702470755,"095XF6600201E4","In2","630c808c5d274900258ece74",48.61811030784019,2.3593026931737953,48.61817906277569,2.359377177687247,"2022-08-29T09:02:04.317Z",11.847248625735851
"0QRDE8F0010496",48.600048,2.3470482,104.3,73.68,48.61909579524894,2.366034947274275,2536.8048171066735,"095XF6600201E4","In2","630c80925d274900258ece7b",48.61811030784019,2.3593026931737953,48.61817906277569,2.359377177687247,"2022-08-29T09:02:10.320Z",0.6640783086353597
"0QRDE8F0010496",48.6000544,2.3470468,104.6,72.75,48.61907860651507,2.3660292176963167,2534.4397841813384,"095XF6600201E4","In2","630c80985d274900258ece80",48.61811030784019,2.3593026931737953,48.6181905219316,2.3593714481092896,"2022-08-29T09:02:16.329Z",0.3452535300326414
"0QRDE8F0010496",48.6000544,2.3470468,104.6,72.8,48.6190785,2.3660292,2534.42918160737,"095XF6600201E4","In2","630c809a5d274900258ece85",48.6181102,2.3593026,0,0,"2022-08-29T09:02:18.333Z",0.2
"0QRDE8F0010496",48.6000544,2.3470462,104.9,71.9,48.6190957,2.3659661,2533.4996999793843,"095XF6600201E4","In2","630c80a05d274900258ece8d",48.6181102,2.3593026,0,0,"2022-08-29T09:02:24.339Z",1.4866068747318506
"0QRDE8F0010496",48.6000544,2.3470432,105,66.97,48.619233305119934,2.365714090908635,2536.34562681588,"095XF6600201E4","In2","630c80a65d274900258ece96",48.61811030784019,2.3593026931737953,48.6181905219316,2.359382907265205,"2022-08-29T09:02:30.347Z",5.903913956012571
"0QRDE8F0010496",48.6000544,2.347042,103.8,67.3,48.6194853,2.3651984,2539.8672302237,"095XF6600201E4","In2","630c80ae5d274900258ece9a",48.6181102,2.3593026,0,0,"2022-08-29T09:02:38.355Z",5.825804665451804
"0QRDE8F0010496",48.6000832,2.3470572,88.6,107.68,48.6180415529047,2.3660635951640643,2437.3985442972307,"095XF6600201E4","In2","630c85555d274900258ed097",48.618121766996104,2.359331341063584,48.61812749657407,2.3593714481092896,"2022-08-29T09:22:29.672Z",4.614065452504981
