SAC:SIC:ALT_GEO_FT:POS_LAT_DEG:POS_LONG_DEG:ALT_BARO_FT:TOD:REC_TIME_POSIX:REC_TIME_MS:EMITTER_CATEGORY:DIFFERENTIAL_CORRECTION:GROUND_BIT:SIMULATED_TARGET:TEST_TARGET:FROM_FFT:SELECTED_ALT_CAPABILITY:SPI:LINK_TECHNOLOGY_CDTI:LINK_TECHNOLOGY_MDS:LINK_TECHNOLOGY_UAT:LINK_TECHNOLOGY_VDL:LINK_TECHNOLOGY_OTHER:DESCRIPTOR_ATP:ALT_REPORTING_CAPABILITY_FT:TARGET_ADDR:CAT:LINE_ID:DS_ID:REPORT_TYPE:TOD_CALCULATED:CALLSIGN:GROUNDSPEED_KT:TRACK_ANGLE_DEG:REC_NUM
8:200:340:48,645199752424936:2,3061895055044768:340:7293824:1661788183:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,01947:181,74:18
8:200:341:48,645199752424936:2,306195235082435:341:7295616:1661788197:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,598134:181,3:19
8:200:339:48,64518256369105:2,306665060474979:339:7296640:1661788205:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0:329,43:20
8:200:341:48,64518256369105:2,306665060474979:341:7297152:1661788209:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0362243:355,68:21
8:200:341:48,64518256369105:2,306670790052937:341:7299712:1661788229:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0275347:154,6:22
8:200:341:48,64518256369105:2,306670790052937:341:7300480:1661788235:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0314871:168,4:23
8:200:340:48,64518256369105:2,306670790052937:340:7302272:1661788249:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0290799:171,31:24
8:200:341:48,64518256369105:2,306670790052937:341:7302784:1661788253:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0120748:171,59:25
8:200:340:48,64518256369105:2,306670790052937:340:7303552:1661788259:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0120748:288,18:26
8:200:340:48,64493046226092:2,306218153394266:340:7306368:1661788281:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:2,17751:97,94:27
8:200:339:48,64494765099479:2,3060061590098258:339:7306880:1661788285:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:2,0537:130,16:28
8:200:304:48,64497629888458:2,3060176181657415:304:7370240:1661788780:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0054:263,9:29
8:200:305:48,64497629888458:2,3060176181657415:305:7371008:1661788786:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0054:263,72:30
8:200:304:48,64498202846254:2,30607491394532:304:7371520:1661788790:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:2,04688:264,04:31
8:200:304:48,645016405930285:2,3064931731362432:304:7373312:1661788804:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0170763:263,48:32
8:200:302:48,64501067635232:2,3064358773566647:302:7373824:1661788808:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0216:263,51:33
8:200:305:48,64501067635232:2,3064358773566647:305:7374336:1661788812:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0162:263,63:34
8:200:304:48,64499921719641:2,3063556632652547:304:7375872:1661788824:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,128357:266:35
8:200:304:48,64499921719641:2,3063556632652547:304:7376384:1661788828:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0120748:270,38:36
8:200:305:48,64498202846254:2,3067166266765997:305:7377920:1661788840:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:1,99261:268,37:37
8:200:303:48,64498202846254:2,3067624633002626:303:7378432:1661788844:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0362243:89,43:38
8:200:304:48,64497629888458:2,3067624633002626:304:7378944:1661788848:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0054:85,22:39
8:200:304:48,64497629888458:2,3067624633002626:304:7379968:1661788856:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0:85,19:40
8:200:304:48,64497629888458:2,3067624633002626:304:7380480:1661788860:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0108:87,35:41
8:200:342:48,645022135508235:2,3067624633002626:342:7383552:1661788884:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0314871:86,41:42
8:200:341:48,645022135508235:2,3067624633002626:341:7385088:1661788896:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0275347:86:43
8:200:379:48,645022135508235:2,3067624633002626:379:7387392:1661788914:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,027:86,31:44
8:200:376:48,645022135508235:2,3067624633002626:376:7387904:1661788918:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0241495:86,41:45
8:200:223:48,644970569306615:2,3059316744963736:223:7395328:1661788976:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3NZSJ170:0,0170763:110,84:46
8:200:106:48,58774927424152:2,3044935504289517:106:7773056:1661791927:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:0,687499:123,92:47
8:200:246:48,589089995483654:2,3111284017041482:246:7789568:1661792056:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:6,75647:266,54:48
8:200:279:48,58915302084119:2,312119618690857:279:7791360:1661792070:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:0,0461376:67,7:49
8:200:345:48,58915302084119:2,312119618690857:345:7791872:1661792074:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:0,0162:67,72:50
8:200:666:48,58868892502661:2,310326260790048:666:7795968:1661792106:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:8,51277:67,49:51
8:200:666:48,58848266022012:2,309518390297991:666:7796480:1661792110:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:8,6728:67,08:52
8:200:666:48,588345150349134:2,3087162493838913:666:7796992:1661792114:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:7,47107:127,95:53
8:200:665:48,58946241805092:2,3076104408380256:665:7798784:1661792128:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:7,92908:106,88:54
8:200:651:48,5897374377929:2,306779652034136:651:7800832:1661792144:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:0,0435362:21,099999999999994:55
8:200:520:48,588872271521254:2,306206694238351:520:7804672:1661792174:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:3,0809:23,78:56
8:200:478:48,58863162924703:2,306051995633488:478:7805952:1661792184:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:1,52031:23,639999999999986:57
8:200:167:48,58731382631672:2,305209747673684:167:7811328:1661792226:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:0,0162:23,629999999999995:58
8:200:201:48,58506783175724:2,3056566547543964:201:7825920:1661792340:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:1,56333:278,38:59
8:200:223:48,58710183193227:2,3045451166305724:223:7831040:1661792380:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:7,13914:143,97:60
8:200:120:48,582867673821426:2,361829437053209:120:7976832:1661793519:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:F4QWD227:4,16637:10,590000000000003:61
8:200:154:48,58193948219225:2,3617606821177146:154:7981440:1661793555:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:F4QWD227:4,37463:13,550000000000011:62
8:200:349:48,63637620236984:2,4068410014901196:349:8723200:1661799350:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:163CG9TR:0,0328469:52,18000000000001:63
8:200:328:48,63637620236984:2,406835271912162:328:8726272:1661799374:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:163CG9TR:0,0241495:52,44:64
8:200:73:48,588093048918985:2,304762840592971:73:8773632:1661799744:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:3,29506:143,69:65
8:200:71:48,588293584147515:2,304516468740783:71:8774144:1661799748:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK460:3,13444:107,72:66
